#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
2399000      9.44e-02    2.95e-02      7.91e-04    3.08e-04      6.64e-02    2.07e-02    1.0e-06
2400000      1.42e-01    1.41e-02      1.95e-03    4.52e-04      9.99e-02    9.83e-03    1.0e-06
2401000      1.70e-01    3.98e-02      2.14e-03    5.65e-04      1.20e-01    2.80e-02    1.0e-06
2402000      6.45e-02    1.81e-01      1.33e-03    9.58e-04      4.50e-02    1.28e-01    1.0e-06
2403000      7.60e-02    1.61e-01      1.21e-03    1.63e-03      5.36e-02    1.14e-01    1.0e-06
2404000      1.77e-01    1.05e-01      2.70e-03    3.41e-05      1.25e-01    7.46e-02    1.0e-06
2405000      1.37e-01    5.06e-03      2.93e-04    6.63e-04      9.72e-02    2.42e-03    9.9e-07
2406000      5.91e-02    1.12e-01      6.61e-04    1.02e-03      4.06e-02    7.92e-02    9.9e-07
2407000      1.02e-01    5.12e-02      1.02e-03    3.82e-04      7.23e-02    3.63e-02    9.9e-07
2408000      4.60e-02    1.98e-03      7.95e-04    1.62e-04      3.24e-02    1.24e-03    9.9e-07
2409000      1.16e-01    3.08e-03      1.02e-03    5.39e-04      8.23e-02    3.35e-04    9.9e-07
2410000      7.48e-02    2.86e-03      1.23e-03    4.07e-04      5.25e-02    1.21e-03    9.7e-07
2411000      2.99e-02    1.18e-01      1.24e-04    1.26e-03      2.13e-02    8.39e-02    9.7e-07
2412000      4.50e-02    6.54e-03      7.85e-04    7.34e-04      3.10e-02    3.60e-03    9.7e-07
2413000      1.15e-02    1.40e-01      4.10e-04    2.07e-03      7.87e-03    9.93e-02    9.7e-07
2414000      3.58e-02    3.58e-03      6.98e-04    6.31e-04      2.51e-02    2.15e-04    9.7e-07
2415000      6.76e-02    6.40e-03      2.26e-03    3.82e-04      4.74e-02    4.31e-03    9.6e-07
2416000      7.28e-02    7.50e-02      5.05e-04    6.33e-04      5.18e-02    5.36e-02    9.6e-07
2417000      2.02e-01    5.42e-02      4.41e-04    1.81e-04      1.44e-01    3.87e-02    9.6e-07
2418000      4.12e-02    2.18e-01      7.05e-04    2.57e-03      2.88e-02    1.55e-01    9.6e-07
2419000      1.08e-01    1.73e-02      1.39e-03    3.25e-04      7.65e-02    1.23e-02    9.6e-07
2420000      1.55e-02    9.86e-02      2.14e-04    1.98e-03      1.11e-02    7.03e-02    9.4e-07
2421000      5.05e-02    1.26e-01      3.32e-04    1.35e-04      3.61e-02    9.05e-02    9.4e-07
2422000      1.32e-01    3.67e-03      1.13e-03    6.18e-04      9.37e-02    8.07e-04    9.4e-07
2423000      2.04e-01    2.47e-03      7.12e-04    4.34e-04      1.47e-01    2.10e-04    9.4e-07
2424000      6.33e-02    2.23e-02      2.34e-04    4.19e-04      4.51e-02    1.59e-02    9.4e-07
2425000      1.20e-01    3.22e-03      8.64e-04    2.38e-04      8.58e-02    2.10e-03    9.3e-07
2426000      1.85e-01    1.12e-02      3.52e-03    7.91e-05      1.32e-01    8.08e-03    9.3e-07
2427000      3.30e-02    1.35e-01      6.13e-04    2.69e-03      2.30e-02    9.67e-02    9.3e-07
2428000      1.32e-01    1.89e-01      7.39e-04    1.95e-03      9.51e-02    1.36e-01    9.3e-07
2429000      3.91e-02    2.03e-03      2.82e-04    3.16e-04      2.80e-02    6.86e-04    9.3e-07
2430000      1.20e-01    5.02e-02      2.37e-04    7.89e-04      8.63e-02    3.61e-02    9.2e-07
2431000      3.78e-02    1.47e-01      9.04e-04    3.61e-04      2.70e-02    1.06e-01    9.2e-07
2432000      1.11e-01    5.23e-02      1.20e-03    3.37e-04      7.81e-02    3.78e-02    9.2e-07
2433000      1.28e-01    2.24e-02      1.79e-03    5.84e-04      9.25e-02    1.60e-02    9.2e-07
2434000      8.40e-02    5.55e-03      9.45e-04    2.14e-04      6.05e-02    3.91e-03    9.2e-07
2435000      8.37e-02    2.26e-03      1.36e-03    3.74e-04      6.02e-02    5.77e-04    9.0e-07
2436000      2.85e-02    5.70e-02      5.54e-04    7.73e-04      1.97e-02    4.12e-02    9.0e-07
2437000      4.30e-02    2.44e-02      1.16e-03    6.63e-04      2.88e-02    1.75e-02    9.0e-07
2438000      5.30e-02    2.62e-02      5.95e-04    6.54e-04      3.84e-02    1.88e-02    9.0e-07
2439000      1.34e-01    1.34e-01      2.07e-03    1.62e-03      9.68e-02    9.68e-02    9.0e-07
2440000      4.67e-02    4.92e-03      5.58e-04    7.71e-05      3.38e-02    3.56e-03    8.9e-07
2441000      1.36e-01    1.36e-02      1.44e-03    2.22e-04      9.82e-02    9.86e-03    8.9e-07
2442000      7.71e-02    1.74e-01      2.34e-04    3.76e-03      5.57e-02    1.25e-01    8.9e-07
2443000      6.64e-02    1.77e-01      7.73e-04    1.27e-03      4.82e-02    1.28e-01    8.9e-07
2444000      4.96e-02    2.49e-02      2.21e-04    2.33e-06      3.61e-02    1.81e-02    8.9e-07
2445000      1.51e-02    1.11e-02      5.11e-04    1.49e-04      9.66e-03    8.09e-03    8.8e-07
2446000      8.34e-02    4.05e-03      1.21e-04    6.98e-04      6.09e-02    6.62e-04    8.8e-07
2447000      7.50e-02    1.70e-03      9.53e-04    2.94e-04      5.40e-02    2.58e-04    8.8e-07
2448000      1.22e-01    2.21e-02      1.16e-03    3.56e-04      8.89e-02    1.61e-02    8.8e-07
2449000      8.43e-02    2.70e-02      2.53e-03    1.77e-04      6.02e-02    1.97e-02    8.8e-07
2450000      1.43e-01    1.97e-01      1.37e-03    2.54e-03      1.05e-01    1.44e-01    8.7e-07
2451000      1.50e-02    1.14e-03      3.03e-04    1.33e-04      1.08e-02    6.30e-04    8.7e-07
2452000      9.20e-02    6.60e-03      1.22e-03    6.32e-04      6.71e-02    4.07e-03    8.7e-07
2453000      1.05e-01    2.91e-03      6.38e-04    4.11e-04      7.55e-02    1.28e-03    8.7e-07
2454000      1.31e-01    1.06e-01      3.99e-03    2.73e-03      9.45e-02    7.66e-02    8.7e-07
2455000      1.57e-02    1.10e-02      6.43e-04    3.23e-04      1.06e-02    7.99e-03    8.5e-07
2456000      4.01e-02    5.85e-02      2.90e-04    5.52e-04      2.95e-02    4.29e-02    8.5e-07
2457000      5.51e-02    6.84e-02      1.48e-03    3.23e-04      4.00e-02    5.02e-02    8.5e-07
2458000      1.09e-01    2.53e-03      1.09e-03    4.44e-04      7.98e-02    2.49e-04    8.5e-07
2459000      1.03e-01    1.04e-01      2.14e-03    6.94e-04      7.54e-02    7.61e-02    8.5e-07
2460000      4.78e-02    5.22e-02      1.32e-03    7.58e-04      3.46e-02    3.83e-02    8.4e-07
2461000      1.21e-01    1.22e-01      1.20e-03    1.12e-04      8.83e-02    9.03e-02    8.4e-07
2462000      5.00e-02    4.87e-02      6.62e-04    3.41e-04      3.67e-02    3.59e-02    8.4e-07
2463000      4.94e-02    1.04e-03      4.91e-04    1.75e-04      3.61e-02    2.40e-04    8.4e-07
2464000      6.85e-02    2.87e-03      1.30e-03    5.07e-04      4.99e-02    9.94e-06    8.4e-07
2465000      9.83e-02    5.70e-02      1.44e-03    5.91e-04      7.24e-02    4.21e-02    8.3e-07
2466000      8.26e-02    3.17e-02      1.80e-03    2.18e-04      6.06e-02    2.34e-02    8.3e-07
2467000      1.38e-01    1.83e-03      2.99e-03    2.85e-04      1.01e-01    6.37e-04    8.3e-07
2468000      5.64e-02    9.42e-03      2.57e-04    1.61e-04      4.16e-02    6.93e-03    8.3e-07
2469000      6.30e-02    1.61e-02      1.50e-03    1.85e-04      4.49e-02    1.19e-02    8.3e-07
2470000      7.60e-02    5.75e-02      2.49e-03    8.94e-04      5.50e-02    4.25e-02    8.2e-07
2471000      1.66e-01    2.76e-02      5.65e-04    5.69e-04      1.23e-01    2.04e-02    8.2e-07
2472000      1.17e-01    1.30e-02      2.27e-03    4.68e-04      8.62e-02    9.41e-03    8.2e-07
2473000      1.22e-01    3.47e-03      6.40e-04    3.63e-04      8.95e-02    2.08e-03    8.2e-07
2474000      1.29e-02    4.21e-02      4.33e-04    5.05e-04      8.75e-03    3.11e-02    8.2e-07
2475000      5.05e-02    1.39e-01      9.05e-04    2.64e-03      3.73e-02    1.03e-01    8.1e-07
2476000      8.55e-02    4.51e-03      1.06e-03    7.91e-04      6.34e-02    4.49e-04    8.1e-07
2477000      6.19e-02    7.47e-02      1.20e-03    1.03e-04      4.40e-02    5.56e-02    8.1e-07
2478000      3.70e-02    4.83e-03      3.66e-04    7.56e-04      2.63e-02    1.68e-03    8.1e-07
2479000      1.13e-02    1.94e-02      4.24e-04    6.22e-04      7.73e-03    1.42e-02    8.1e-07
2480000      7.33e-02    6.34e-02      2.23e-03    9.53e-05      5.38e-02    4.73e-02    7.9e-07
2481000      8.31e-02    2.14e-01      1.58e-03    7.44e-04      6.17e-02    1.60e-01    7.9e-07
2482000      4.85e-03    1.83e-02      4.34e-04    4.56e-04      2.76e-03    1.35e-02    7.9e-07
2483000      9.02e-02    1.17e-03      9.20e-04    1.40e-05      6.71e-02    8.74e-04    7.9e-07
2484000      4.78e-02    6.77e-03      6.56e-04    1.01e-03      3.49e-02    2.74e-03    7.9e-07
2485000      1.57e-02    1.55e-01      1.63e-04    2.49e-03      1.17e-02    1.16e-01    7.8e-07
2486000      9.16e-02    8.95e-02      1.32e-03    8.91e-04      6.83e-02    6.69e-02    7.8e-07
2487000      4.26e-02    4.27e-03      3.44e-04    5.28e-04      3.17e-02    2.28e-03    7.8e-07
2488000      8.21e-03    1.60e-03      7.07e-04    1.67e-04      4.58e-03    9.65e-04    7.8e-07
2489000      4.95e-02    6.09e-02      1.69e-04    3.39e-04      3.70e-02    4.56e-02    7.8e-07
2490000      1.02e-02    1.70e-01      4.94e-04    2.10e-03      6.97e-03    1.27e-01    7.7e-07
2491000      9.04e-02    8.94e-04      1.31e-03    1.52e-04      6.77e-02    1.89e-04    7.7e-07
2492000      1.01e-01    1.00e-02      1.29e-03    6.59e-04      7.55e-02    7.00e-03    7.7e-07
2493000      7.80e-02    1.78e-01      1.85e-03    6.61e-04      5.79e-02    1.34e-01    7.7e-07
2494000      9.66e-02    3.01e-02      4.23e-04    3.35e-04      7.26e-02    2.26e-02    7.7e-07
2495000      8.24e-02    1.31e-01      1.94e-03    1.07e-03      6.15e-02    9.85e-02    7.6e-07
2496000      6.69e-02    1.72e-01      3.64e-04    1.90e-03      4.93e-02    1.29e-01    7.6e-07
2497000      5.09e-02    1.61e-01      7.51e-04    2.19e-03      3.82e-02    1.21e-01    7.6e-07
2498000      5.54e-02    5.19e-03      1.24e-03    8.94e-04      4.01e-02    8.73e-04    7.6e-07
2499000      1.66e-01    2.78e-02      2.47e-03    1.42e-04      1.25e-01    2.09e-02    7.6e-07
2500000      1.22e-01    7.03e-02      7.91e-04    8.09e-04      9.20e-02    5.31e-02    7.5e-07
2501000      7.10e-03    1.04e-01      3.89e-04    1.78e-03      4.76e-03    7.86e-02    7.5e-07
2502000      4.37e-02    1.90e-01      6.19e-04    4.00e-03      3.22e-02    1.43e-01    7.5e-07
2503000      9.20e-02    1.72e-01      7.33e-04    1.67e-03      6.85e-02    1.30e-01    7.5e-07
2504000      1.09e-01    1.47e-01      1.69e-03    2.97e-03      8.20e-02    1.10e-01    7.5e-07
2505000      1.35e-01    4.63e-02      6.55e-04    2.02e-04      1.02e-01    3.51e-02    7.4e-07
2506000      2.54e-02    7.04e-02      1.18e-04    1.46e-03      1.92e-02    5.30e-02    7.4e-07
2507000      1.06e-01    1.66e-01      1.14e-03    1.26e-03      8.01e-02    1.26e-01    7.4e-07
2508000      3.74e-02    1.90e-02      5.52e-04    4.66e-04      2.67e-02    1.43e-02    7.4e-07
2509000      7.27e-02    4.05e-03      7.60e-04    4.05e-04      5.50e-02    2.53e-03    7.4e-07
2510000      1.02e-01    4.01e-02      8.28e-04    1.99e-04      7.73e-02    3.05e-02    7.3e-07
2511000      1.18e-01    1.91e-03      1.89e-03    2.29e-04      8.95e-02    1.07e-03    7.3e-07
2512000      8.86e-02    1.81e-02      1.11e-03    1.39e-04      6.64e-02    1.38e-02    7.3e-07
2513000      1.22e-01    1.36e-02      1.32e-03    1.55e-04      9.23e-02    1.03e-02    7.3e-07
2514000      7.64e-02    2.12e-02      5.94e-04    7.62e-05      5.72e-02    1.61e-02    7.3e-07
2515000      5.26e-02    1.24e-01      3.87e-04    1.53e-03      4.00e-02    9.41e-02    7.2e-07
2516000      1.26e-01    8.05e-02      1.32e-03    4.97e-05      9.56e-02    6.14e-02    7.2e-07
2517000      6.33e-02    8.40e-03      6.45e-04    3.71e-05      4.82e-02    6.41e-03    7.2e-07
2518000      1.57e-01    2.15e-02      2.88e-03    1.18e-04      1.19e-01    1.64e-02    7.2e-07
2519000      6.29e-02    2.05e-02      6.40e-04    2.12e-04      4.78e-02    1.56e-02    7.2e-07
2520000      5.04e-02    4.07e-03      1.18e-03    6.15e-04      3.75e-02    1.62e-03    7.1e-07
2521000      1.85e-01    4.07e-03      1.42e-03    6.65e-04      1.41e-01    1.18e-03    7.1e-07
2522000      9.31e-02    2.03e-01      1.81e-03    1.60e-03      6.97e-02    1.55e-01    7.1e-07
2523000      1.90e-02    1.64e-01      6.61e-04    2.56e-03      1.32e-02    1.25e-01    7.1e-07
2524000      6.54e-02    6.65e-04      5.51e-04    4.70e-04      5.00e-02    1.26e-06    7.1e-07
2525000      2.63e-02    4.03e-02      4.06e-04    1.67e-04      1.98e-02    3.10e-02    7.0e-07
2526000      3.49e-02    4.19e-02      5.79e-04    7.11e-04      2.67e-02    3.20e-02    7.0e-07
2527000      8.73e-02    4.90e-02      1.93e-03    9.41e-04      6.65e-02    3.74e-02    7.0e-07
2528000      1.67e-01    3.48e-03      4.39e-04    5.24e-04      1.28e-01    1.39e-03    7.0e-07
2529000      6.45e-02    1.56e-01      1.32e-03    5.20e-04      4.77e-02    1.20e-01    7.0e-07
2530000      2.34e-02    1.56e-02      1.68e-04    1.97e-05      1.80e-02    1.20e-02    6.9e-07
2531000      6.79e-02    3.40e-03      1.02e-03    5.94e-04      5.17e-02    4.22e-04    6.9e-07
2532000      1.07e-01    7.47e-02      1.32e-03    7.90e-04      8.21e-02    5.74e-02    6.9e-07
2533000      5.28e-02    2.41e-03      5.54e-04    2.40e-04      4.06e-02    1.53e-03    6.9e-07
2534000      1.41e-02    3.88e-03      8.09e-04    6.85e-04      9.76e-03    7.04e-06    6.9e-07
2535000      9.51e-02    5.49e-03      1.03e-03    3.77e-05      7.33e-02    4.23e-03    6.8e-07
2536000      9.71e-02    7.99e-03      6.27e-04    1.42e-04      7.49e-02    6.14e-03    6.8e-07
2537000      8.52e-02    1.26e-01      6.45e-04    2.31e-03      6.52e-02    9.67e-02    6.8e-07
2538000      1.02e-01    3.03e-03      1.73e-03    4.38e-04      7.82e-02    1.34e-03    6.8e-07
2539000      6.21e-02    2.16e-02      3.92e-04    3.22e-05      4.79e-02    1.67e-02    6.8e-07
2540000      9.63e-02    1.93e-03      1.48e-03    3.03e-04      7.42e-02    6.96e-04    6.7e-07
2541000      1.56e-01    4.54e-02      2.35e-03    7.35e-04      1.20e-01    3.50e-02    6.7e-07
2542000      4.26e-02    1.23e-01      9.42e-04    1.24e-03      3.21e-02    9.51e-02    6.7e-07
2543000      1.16e-02    5.58e-03      4.80e-04    6.35e-04      7.76e-03    3.31e-03    6.7e-07
2544000      7.53e-02    1.41e-03      1.55e-03    2.30e-04      5.70e-02    4.25e-04    6.7e-07
2545000      1.72e-01    4.07e-02      1.79e-03    6.52e-04      1.33e-01    3.15e-02    6.6e-07
2546000      5.36e-02    3.34e-02      7.18e-04    4.74e-04      4.15e-02    2.59e-02    6.6e-07
2547000      4.22e-02    1.58e-03      8.23e-04    2.75e-04      3.24e-02    1.90e-04    6.6e-07
2548000      9.40e-02    1.01e-01      1.71e-03    6.85e-04      7.21e-02    7.86e-02    6.6e-07
2549000      3.57e-03    6.59e-03      2.64e-04    1.16e-03      2.31e-03    6.53e-04    6.6e-07
2550000      4.12e-02    1.77e-01      5.80e-04    2.20e-03      3.06e-02    1.38e-01    6.5e-07
2551000      1.10e-01    5.09e-03      1.59e-03    5.94e-04      8.51e-02    2.98e-03    6.5e-07
2552000      1.34e-01    2.12e-02      3.02e-03    2.75e-04      1.04e-01    1.64e-02    6.5e-07
2553000      4.38e-02    8.26e-04      2.55e-04    1.14e-04      3.40e-02    4.05e-04    6.5e-07
2554000      1.28e-01    9.41e-02      1.90e-03    1.20e-04      9.77e-02    7.33e-02    6.5e-07
2555000      8.42e-02    2.23e-02      5.08e-04    6.06e-05      6.53e-02    1.74e-02    6.4e-07
2556000      8.59e-02    2.24e-01      8.71e-04    4.21e-03      6.70e-02    1.74e-01    6.4e-07
2557000      6.11e-02    7.28e-02      5.37e-04    7.26e-04      4.68e-02    5.68e-02    6.4e-07
2558000      7.13e-02    5.12e-03      7.28e-04    3.08e-04      5.54e-02    3.76e-03    6.4e-07
2559000      8.40e-02    7.87e-03      1.52e-03    3.95e-05      6.52e-02    6.15e-03    6.4e-07
2560000      1.01e-01    8.53e-03      1.09e-03    3.40e-04      7.86e-02    6.51e-03    6.3e-07
2561000      2.18e-02    1.32e-01      4.81e-04    1.46e-03      1.65e-02    1.04e-01    6.3e-07
2562000      3.95e-02    2.57e-02      4.05e-04    4.59e-04      3.09e-02    2.00e-02    6.3e-07
2563000      3.49e-02    1.94e-03      1.08e-04    4.57e-05      2.74e-02    1.50e-03    6.3e-07
2564000      1.83e-02    2.22e-02      3.94e-04    1.97e-04      1.34e-02    1.73e-02    6.3e-07
2565000      7.19e-02    1.26e-01      1.03e-03    1.06e-03      5.55e-02    9.90e-02    6.2e-07
2566000      3.45e-02    1.32e-02      9.04e-04    6.19e-04      2.67e-02    1.00e-02    6.2e-07
2567000      9.83e-03    5.34e-03      5.40e-04    9.40e-04      6.90e-03    3.96e-04    6.2e-07
2568000      5.08e-02    3.46e-02      3.34e-04    4.17e-05      3.98e-02    2.71e-02    6.2e-07
2569000      3.86e-02    5.89e-03      7.24e-04    1.04e-03      3.01e-02    3.58e-04    6.2e-07
2570000      1.48e-02    2.29e-01      2.23e-04    2.34e-03      1.15e-02    1.80e-01    6.1e-07
2571000      7.53e-03    6.27e-04      5.78e-04    6.50e-05      4.50e-03    3.99e-04    6.1e-07
2572000      1.54e-01    1.47e-01      2.94e-03    9.88e-04      1.20e-01    1.16e-01    6.1e-07
2573000      3.86e-02    2.05e-03      8.28e-04    3.36e-04      3.01e-02    6.09e-04    6.1e-07
2574000      1.81e-01    8.03e-02      2.61e-03    7.09e-04      1.42e-01    6.32e-02    6.1e-07
2575000      1.35e-01    4.28e-02      1.91e-03    1.39e-03      1.06e-01    3.32e-02    6.0e-07
2576000      6.49e-02    6.51e-04      2.39e-03    5.61e-05      4.99e-02    4.49e-04    6.0e-07
2577000      7.87e-02    3.09e-02      4.55e-04    3.50e-04      6.21e-02    2.43e-02    6.0e-07
2578000      5.68e-02    2.34e-02      6.25e-04    1.58e-04      4.47e-02    1.85e-02    6.0e-07
2579000      1.05e-01    3.20e-03      1.27e-03    2.47e-04      8.25e-02    2.27e-03    6.0e-07
2580000      4.41e-02    1.18e-02      5.23e-04    5.83e-04      3.47e-02    8.94e-03    6.0e-07
2581000      1.34e-01    1.96e-01      1.93e-03    4.36e-03      1.05e-01    1.54e-01    6.0e-07
2582000      2.42e-02    1.36e-01      5.42e-04    2.04e-03      1.88e-02    1.08e-01    6.0e-07
2583000      6.45e-02    2.08e-01      3.18e-04    1.05e-03      5.10e-02    1.65e-01    6.0e-07
2584000      2.38e-02    3.37e-03      3.34e-04    5.93e-04      1.87e-02    2.93e-04    6.0e-07
2585000      9.55e-02    6.88e-03      4.53e-04    7.50e-04      7.56e-02    4.30e-03    5.9e-07
2586000      4.15e-02    4.86e-03      2.82e-04    5.99e-04      3.29e-02    2.76e-03    5.9e-07
2587000      6.86e-02    7.50e-02      7.03e-04    7.91e-04      5.42e-02    5.95e-02    5.9e-07
2588000      3.80e-02    6.91e-03      7.61e-04    3.94e-04      2.97e-02    5.19e-03    5.9e-07
2589000      2.64e-02    3.71e-03      9.65e-04    6.55e-04      2.02e-02    1.78e-04    5.9e-07
2590000      1.84e-02    1.71e-01      4.59e-04    1.70e-03      1.43e-02    1.36e-01    5.8e-07
2591000      2.89e-01    5.31e-03      3.24e-03    9.30e-04      2.29e-01    5.85e-04    5.8e-07
2592000      1.14e-01    1.26e-01      1.28e-03    1.17e-03      9.06e-02    1.00e-01    5.8e-07
2593000      5.19e-02    3.23e-02      5.67e-04    8.50e-04      4.12e-02    2.55e-02    5.8e-07
2594000      2.25e-03    6.83e-03      3.87e-04    3.63e-04      7.91e-04    5.18e-03    5.8e-07
2595000      1.48e-01    3.28e-03      4.63e-04    5.18e-04      1.18e-01    1.17e-03    5.7e-07
2596000      2.90e-02    1.66e-03      7.62e-04    1.93e-04      2.22e-02    9.99e-04    5.7e-07
2597000      4.43e-02    5.70e-02      8.88e-04    5.10e-04      3.38e-02    4.54e-02    5.7e-07
2598000      1.05e-01    4.54e-02      1.57e-03    5.33e-04      8.28e-02    3.62e-02    5.7e-07
2599000      8.19e-02    1.37e-01      5.96e-04    3.51e-03      6.53e-02    1.08e-01    5.7e-07
