# Time-averaged data for fix 5
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6]
1165000 5394.61 -5329.59 -5627.15 5335.74 -389.049 -5585.95
1166000 5360.83 -3525.9 -5603.34 5290.78 1049.62 -5603.13
1167000 4529.42 -4163.56 -5719.09 4755.79 12.4153 -5692.83
1168000 4763.96 -7369.35 -5721.53 5526.74 -2319.41 -5729.46
1169000 2323.03 -8409.21 -4807.87 2563.43 -3270.07 -4796.99
1170000 -739.266 -8563.85 -4619.14 -809.639 -3870.98 -4628.35
1171000 -327.598 -5767.56 -5001.12 -606.015 -1032.41 -4987.45
1172000 -1642.7 -119.434 -5341.7 -2055.72 4301.7 -5330.53
1173000 -2708.24 2241.15 -6112.42 -3120.43 6543.64 -6126.09
1174000 -4345.79 5304.86 -6494.41 -5116.32 9549.13 -6468.06
1175000 -7957.94 5271.78 -6161.91 -8381.66 9412.26 -6116.81
1176000 -8523.26 4117.97 -6629.95 -8820.54 8702.51 -6594.48
1177000 -8125.8 2192.61 -5742.34 -8300.4 7045.68 -5719.7
1178000 -9345.39 431.345 -5550.3 -9463.23 5102.15 -5558.28
1179000 -9512.86 -2648.46 -6485.96 -10038.6 2273.53 -6476.27
1180000 -10461.7 -4856.31 -7260.81 -10817 -261.476 -7256.91
1181000 -9046.93 -3244.63 -7261.12 -9385.3 1223.21 -7274.74
1182000 -8385.64 -2362.92 -7309.49 -8209.99 2444.81 -7296.52
1183000 -9596.92 -829.118 -6947.11 -9370.29 3805.2 -6961.09
1184000 -9242.85 -1438.52 -6803.66 -8761.67 3567.74 -6807.04
1185000 -7063.31 -2277.76 -6749.67 -6557.32 2527.16 -6749.46
1186000 -7007.29 -4825.38 -6394.73 -6454.45 -22.8167 -6390.31
1187000 -9522.77 -7916.26 -6175.7 -8957.61 -3106.9 -6140.89
1188000 -11200.1 -12056.4 -5793.19 -10840.3 -7368.2 -5792.13
1189000 -7462.39 -12844.4 -5718.13 -7327.67 -8241.12 -5701.52
1190000 -8750.68 -10986.3 -5783.77 -8521.59 -6645.75 -5804.92
1191000 -11635.8 -7684.68 -5539.24 -11589.4 -3877.97 -5576.83
1192000 -10062.3 -10171.8 -6274.31 -10289.5 -5898.25 -6281.87
1193000 -8235 -7314.88 -7115.51 -8678.61 -3506.82 -7065.97
1194000 -6363.86 -4277.82 -6746.8 -7079.9 -322.584 -6761.6
1195000 -10057.2 -7411.17 -6021.31 -10620.8 -3348.91 -5981.5
1196000 -9023.94 -6710.26 -6479.12 -9414.68 -2276.8 -6493.38
1197000 -9322.66 -6359.64 -5785.62 -9789.8 -1900.44 -5815.33
1198000 -8465.75 -5186.29 -5794.23 -8633.98 -1077.76 -5739.98
1199000 -9067.76 -11060.7 -5929.53 -9153.84 -6708.83 -5838.66
1200000 -7134.16 -16668.4 -5929.1 -7035.65 -12152.6 -5905.52
1201000 -3625.51 -15193 -5876.29 -3492.29 -10902.5 -5805.04
1202000 -3095.95 -12507.1 -5740.52 -2978.19 -7930.93 -5740.98
1203000 -2717.94 -11741.3 -5403.2 -2639.66 -6984.19 -5386.71
1204000 -1694.91 -11475.3 -5989.79 -1406.66 -6941.68 -5958.74
1205000 -195.519 -10715.4 -5917.99 -480.677 -6043.49 -5937.6
1206000 3213.96 -11376.6 -6019.57 2702.48 -6892.06 -6021.71
1207000 4276.42 -9931.75 -5621.92 4258.8 -5758.63 -5598.61
1208000 6440.53 -14544.9 -5941.74 6078.78 -9798.1 -5920.43
1209000 7649.61 -16683.1 -6368.93 6831.18 -11742.1 -6388.2
1210000 6890.9 -15320.7 -6059.39 6102.18 -10518.7 -6031.85
1211000 7272.8 -12918.7 -5572.77 6596.68 -8324.51 -5554.26
1212000 6199.12 -9222.24 -5650.36 5919.63 -4103.84 -5612.99
1213000 7235.87 -4160.88 -5335.51 6511.43 881.128 -5300.66
1214000 8406.36 -1389.48 -5441.5 7972.62 3727.88 -5389.37
1215000 9288.33 -145.471 -5485.2 8874.73 4487.5 -5482.18
1216000 7589.77 -867.599 -5583.89 8106.05 3021.49 -5584.44
1217000 6372.26 -988.518 -5176.4 6953.25 3182.38 -5161.61
1218000 8050.3 -1828.12 -5600.8 8023.98 1903.03 -5604.73
1219000 11150.2 238.894 -5895.78 10928 4378.03 -5880.97
1220000 10059.6 469.988 -6400.05 10019 4438.52 -6408.96
1221000 8927.55 2161.16 -6912.86 9279.07 6005.67 -6865.87
1222000 9957.13 2864.45 -6828.31 10381.8 6791.29 -6843.43
1223000 9343.95 584.261 -7143.68 9354.09 5007.25 -7145.01
1224000 9374.94 -758.79 -6767.01 9558.2 3144.57 -6752.51
1225000 9626.35 -222.285 -5988.75 9156.07 3098.04 -5993.09
1226000 10900.5 -1489.86 -5379.73 10627.4 2145.24 -5343.11
1227000 9853.34 897.17 -5262.67 10406 4666.26 -5220.43
1228000 10001.9 951.052 -5015.39 10662 5024.62 -4943.3
1229000 10153.9 -2000.32 -5022.15 10845.8 1879.2 -5031.58
1230000 10670.8 -2814.17 -5125.82 11153.2 1451.85 -5071.23
1231000 9434.7 -4877.17 -4625.48 9910.32 -389.585 -4575.86
1232000 5219.21 -8254.4 -4878.2 5694.83 -4184.59 -4856.3
1233000 4180.73 -7546.84 -5476.22 4615.67 -3780.17 -5517.7
1234000 4336.02 -6443.85 -6272.19 4545.99 -2364.17 -6275.28
1235000 4323.86 -7586.6 -6758.72 4167.28 -2980.31 -6765.62
1236000 4933.52 -5863.56 -7011.47 4810.73 -438.006 -7017.48
1237000 3470.26 -6446.7 -7464.15 2996.1 -881.96 -7462.66
1238000 543.329 -7304.23 -6750.74 68.3316 -2217.45 -6725.08
1239000 -1701.18 -7566.12 -6580.59 -1750.5 -2626.82 -6593.82
1240000 -3103.11 -9306.38 -6392.85 -3026.23 -4668.69 -6365.24
1241000 -2439.29 -8463.4 -6530.32 -3157.98 -4160.78 -6552.14
1242000 -3687.13 -5868.18 -6750.09 -3958.4 -1314.89 -6727.27
1243000 -3022.15 -8005.38 -6776.68 -2877.42 -3167.54 -6769.71
1244000 -4424.76 -4807.31 -6640.15 -4495.04 -225.016 -6663.49
1245000 -5765.58 -2482.39 -6053.84 -6106.73 2495.67 -6000.91
1246000 -7870.49 304.376 -6085.11 -7798.19 5211.69 -6095.43
1247000 -9392.71 1872.35 -6772.61 -9579.59 6578.63 -6810.77
1248000 -8143.44 2882.53 -6238.34 -8627.99 7191.13 -6237.71
1249000 -9367.91 4750.72 -6620.37 -9654.13 8592.17 -6574.67
1250000 -12131.6 5436.76 -7065.05 -12037.7 9312.78 -7059.18
1251000 -12169.1 6319.26 -6815.6 -12078.7 10613.5 -6794.49
1252000 -10272 6755.25 -6783.42 -10656.3 10727.4 -6740.35
1253000 -10054.2 6972.53 -6857.26 -9898.32 10525.9 -6866.35
1254000 -9014.18 5813.41 -7122.43 -8728.88 9057.74 -7134.25
1255000 -9093.71 6821.22 -6979.92 -8657.48 10428.4 -6928.51
1256000 -9092.1 6231.92 -6664.35 -8786.92 10360.4 -6612.26
1257000 -7101.95 2417.19 -7491.68 -7519.44 6040.95 -7483.67
1258000 -7815.04 -2583.51 -7163.52 -8001.09 435.309 -7207.02
1259000 -8399.65 -2700.41 -5520.44 -8669.91 676.33 -5460.67
1260000 -9270.41 -7047.94 -5132.56 -9034.59 -2832.5 -5087.04
1261000 -8982.48 -8551.09 -4896.37 -8658.71 -4498.31 -4849.56
1262000 -10735.1 -6562.1 -5337.33 -10013.6 -2491.12 -5298.35
1263000 -6109.73 -6329.5 -5168.66 -5834.29 -2381.29 -5180.29
1264000 -5309.73 -4977.8 -5437.13 -5625.51 -992.604 -5466.85
1265000 -5122.38 -5210.23 -6725.57 -5501.33 -1127.37 -6717.18
1266000 -6270.25 -3036.15 -7316.9 -6243.56 1115.92 -7273.14
1267000 -4836.41 -3354.11 -7334.41 -4926.62 771.872 -7289.49
1268000 -5073.69 -3082.65 -7447.45 -5622.49 1265.85 -7450.42
1269000 -2960.65 -4800.99 -7415.57 -3327.63 -117.971 -7402.62
1270000 -68.5572 -4858.83 -7491.31 -141.271 -145.324 -7461.27
1271000 2335.13 -3592.85 -7551.1 2537.23 532.181 -7536.75
1272000 930.114 -4621.8 -6901.56 569.879 -499.991 -6905.61
1273000 981.671 -2220.51 -6975.3 245.879 1841.34 -6978.19
1274000 2978.97 -3032.94 -6899.3 2178.28 1623.01 -6867.08
1275000 2543.94 -2276.82 -6569.89 2107.05 2586.08 -6530.01
1276000 3742.31 -2084.18 -6259.48 3356.89 2026.16 -6288.79
1277000 5327.29 -3624.19 -6735.16 4929.9 422.653 -6717.89
1278000 6524.18 -7127.15 -5968.32 6299.44 -3355.94 -5919.16
1279000 6977.88 -10234.7 -5586.43 6539.44 -6536.3 -5549.77
1280000 8460.62 -9046.97 -5762.48 8167.64 -4958.97 -5765.78
1281000 10879.6 -10744.8 -6053.17 10276.7 -6124.46 -6030.9
1282000 11118.7 -9843.27 -6225.85 10788 -4968.48 -6214.44
1283000 10799.4 -7933.42 -5726.1 10354.2 -2944.75 -5684.07
1284000 8584.73 -9202.63 -5065.55 8809.43 -4706.21 -5026.29
1285000 8126.24 -7064.64 -5886.68 8574.42 -2527.24 -5937.64
1286000 7688.05 -8239.64 -6365.53 7848.82 -3797.49 -6345.49
1287000 7737.63 -7562.29 -5884.1 8003.94 -3011.23 -5900.65
1288000 4366.65 -6497.58 -6169.41 4618.37 -2169.36 -6163.87
1289000 4763.06 -6023.58 -6353.2 4729.4 -1966.43 -6353.89
1290000 6743.17 -6191.71 -5974.77 6857.14 -1998.35 -5955.61
1291000 7562.51 -3430.66 -5122.09 7573.18 779.068 -5180.36
1292000 6026.93 -1572.89 -4101.43 6308.8 2492.47 -4098.7
1293000 6589.6 -3985.77 -4429.76 7136.78 80.0663 -4428.27
1294000 5101.79 -6481.6 -5654.23 6152.46 -2444.41 -5633.06
1295000 4104.77 -7448.41 -5792.52 5234.24 -3282.4 -5781.29
1296000 4090.66 -7579.58 -5963.47 4893.18 -3489.03 -5921.39
1297000 5286.11 -5964.86 -6775.14 5777.76 -1821.3 -6806.77
1298000 3085.54 -5460.98 -6695.21 3978.54 -1131.4 -6678.23
1299000 3129.85 -5973.5 -6036.7 3293.62 -1587.03 -6016.57
1300000 3859.92 -4087.72 -5487.39 4129.44 447.502 -5496.4
1301000 2997.59 -5872.18 -5778.83 3148.54 -1177.77 -5768.75
1302000 -1474.22 -6574.37 -6106.38 -745.538 -1995.65 -6075.66
1303000 -37.9162 -8258.72 -6441.26 335.919 -4035.83 -6442.72
1304000 2961.49 -9897.44 -5474.45 3354.79 -5648.7 -5411.19
1305000 211.233 -9790.02 -5143.86 598.447 -5358.32 -5135.63
1306000 -856.852 -8306.34 -6066.53 -916.514 -3777.16 -6013.94
1307000 -1945.17 -7412.11 -5930.68 -2085.6 -3103.18 -5883.66
1308000 -3266.05 -9994.64 -5728.31 -3411.58 -5476.51 -5731.68
1309000 -3687.53 -10365.3 -6129.5 -3705.44 -5697.73 -6162.32
1310000 -3037.87 -7778.02 -6316.3 -3110.22 -2843.52 -6359.61
1311000 -4895.98 -6212.68 -6925.61 -4847.01 -1793.66 -6920.77
1312000 -6390 -3100.11 -6486.39 -6665.43 1120.55 -6457.67
1313000 -7761.7 1872.38 -6607.25 -7667.81 5396.36 -6583.73
1314000 -9186.6 -219.403 -7134.71 -9106.16 3652.6 -7103.41
1315000 -9127.54 1027.08 -7789.71 -9346.52 5554.31 -7778.46
1316000 -8837.97 -748.971 -7141.58 -8567.77 3866.3 -7116.7
1317000 -8316.45 -5765.98 -6977.73 -8196.05 -883.842 -6931.27
1318000 -8585.62 -8736.4 -6451.92 -8103.29 -3829.53 -6429.59
1319000 -4823.78 -5764.7 -5945.93 -4658.03 -1151.55 -5979.62
1320000 -3959.67 -7522.65 -5586.42 -3499.54 -2767.52 -5533.38
1321000 -5470.78 -10347.1 -5019.17 -5155.59 -5271.91 -4944.39
1322000 -4877.54 -10528.4 -5251.68 -5102.93 -5490.03 -5240.28
1323000 -4317.06 -8055.93 -5109.66 -5250.08 -2986.09 -5097.7
1324000 -4125.43 -7412.55 -5725.92 -5159.15 -2494.92 -5717.26
1325000 -6623.24 -5547.71 -6630.99 -6929.58 -1118.57 -6634.57
1326000 -5249.38 -4574.8 -6548.32 -6435.58 21.9859 -6547.79
1327000 -4176.53 -5398.04 -6381.09 -6151.88 -742.216 -6363.16
1328000 -2821.23 -9533.76 -6152.52 -4497.98 -4473.63 -6155.06
1329000 -2811.42 -9424.94 -6051.59 -3986.09 -4470.48 -6066.35
1330000 33.8302 -8788.49 -5982.46 -1353.84 -3956.34 -5947.68
1331000 -2226.42 -10628.9 -6815.19 -3484.09 -5581.43 -6774.87
1332000 -4769.3 -10732.5 -7301.61 -5867.29 -5900.66 -7296.89
1333000 -2200.98 -8668.71 -6791.05 -2517.59 -3885.45 -6834.49
1334000 262.773 -9237.26 -5709.05 27.7579 -4194.76 -5697.02
1335000 -1365.55 -6961.23 -5798.73 -1272.67 -2184.98 -5816.56
1336000 -1484.33 -5899.98 -5989.6 -1426.89 -1098.37 -6007.78
1337000 294.51 -4924.39 -6413.75 90.8241 -188.702 -6381.56
1338000 2584.66 -4092.57 -5950.41 2037.3 673.075 -5938.17
1339000 4061.67 -1813.01 -5088.27 3129.3 2421.89 -5087.05
1340000 4550.37 -1440.36 -3179.67 3847.8 2751.53 -3171.5
1341000 2009.58 -1747.59 -3165.36 944.433 2695.93 -3183.45
1342000 2170.51 640.844 -2890.12 1255.42 4296.78 -2862.69
1343000 2914.74 2561.03 -3303.61 2709.93 6829.45 -3268.28
1344000 4455.43 -1221.68 -3448.14 4558.53 2828.45 -3448.93
1345000 6640.05 -954.754 -3338.35 6164.42 3005.24 -3272.24
1346000 8483.52 -3525.7 -2591.43 8052.93 391.69 -2569.2
1347000 8191.54 -1761.57 -2321.43 8063.68 2541.61 -2375.84
1348000 7774.73 -134.848 -3059.74 7939.54 4338.09 -3089.19
1349000 6504.06 1817.29 -2987.95 6549.49 6345.18 -2983.42
1350000 6143.89 2022.42 -3070.72 5822.44 6998.91 -3038.37
1351000 3362.22 702.519 -3213.98 3572.9 5689.11 -3191.38
1352000 2504.88 -2189.73 -3868.16 2890.85 2569.12 -3875.29
1353000 2383.14 -3842.79 -5213.26 2288.97 1162.39 -5264.41
1354000 2257.09 -2887.6 -5292.2 2659.33 2186.59 -5284.3
1355000 2359.46 -1536.48 -5030.41 1945.24 2901.7 -5022.58
1356000 3397.76 -1916.33 -5335.22 3077.41 2392.91 -5315.32
1357000 3724.31 -110.883 -5382.78 4004.01 4448.05 -5349.3
1358000 3853.03 1893.92 -5357.01 3971.14 6338.22 -5328.15
1359000 1944.57 1400.2 -4997.26 2481.03 5575.64 -5007.69
1360000 803.625 2681.32 -4745.81 1538.34 7142.39 -4732.14
1361000 823.985 7256.39 -4768.91 1235.76 11360.5 -4759.06
1362000 2096.06 7619.53 -4836.79 2527.07 11108.7 -4829.58
1363000 5516.21 7086.99 -4881 6066.1 10979.2 -4829.3
1364000 3798.24 8014.26 -6075.24 4959.34 11927.7 -6086.23
1365000 199.21 8162.58 -5990.15 943.258 12363.8 -5981.72
1366000 -836.831 7727.37 -5755.58 -588.362 12168.5 -5762.11
1367000 -2351.64 7732.07 -5369.55 -1974.06 12073.7 -5344.41
1368000 -1623.26 10148.6 -4999.3 -1248.48 14373.3 -4944.48
1369000 -1549.6 10720.5 -4847.73 -1593.61 14831.3 -4848.54
1370000 -1686.99 7732.06 -4713.24 -1661.14 11868.6 -4708.41
1371000 -3095.07 6489.85 -4945.99 -3718.95 11254.8 -4950.46
1372000 -2986.5 8399.76 -5045.78 -3342.99 13172.8 -5091.61
1373000 -2334.74 6786.69 -5058.66 -2159 11623 -5066.1
1374000 -2743.71 9370.83 -4637.05 -2590.6 14433 -4586.54
1375000 -2925.55 8042.58 -5254.64 -2955.22 12911.2 -5254.3
1376000 -3629.29 2623.75 -5907.97 -3440.64 7419.75 -5864.7
1377000 -4213.53 -1827.02 -6488.34 -3959.08 3023.33 -6491
1378000 -4919.05 2383.59 -5901.58 -4643.36 7220.75 -5964.94
1379000 -6162.29 5945.61 -6434.27 -5873.44 10664.5 -6448.05
1380000 -6474.29 5358.14 -7110.07 -6359.99 9871.03 -7074.76
1381000 -6157.29 4712.57 -6125.2 -6090.26 8565.57 -6098.65
1382000 -3237.99 1599.75 -6069.96 -3178.02 5376.53 -6061.07
1383000 -994.514 -378.788 -4883.89 -1439.75 3384.44 -4912.86
1384000 66.8872 -374.752 -4298.47 -713.813 3383.32 -4312.41
1385000 756.568 -2747.12 -4446.1 -142.019 775.403 -4478.35
1386000 917.387 -2458.7 -4842.62 293.697 275.507 -4807.06
1387000 -1221.63 -4680.78 -5052.67 -1674.56 -1126.04 -5024.23
1388000 -292.33 -3651.35 -4847.36 -875.237 -2.37087 -4836.16
1389000 -2211.96 -7374.09 -4921.21 -2603.13 -3279.86 -4875.17
1390000 -1850.02 -7599.95 -5221.74 -2182.73 -3624.63 -5187.89
1391000 -756.586 -6181.5 -4911.02 -1285.55 -2890.92 -4899.22
1392000 -553.873 -5269.39 -4882.02 -1153.17 -1659.29 -4883.35
1393000 -753.324 -3358.38 -4434.04 -1092.58 193.967 -4421.13
1394000 -3084.93 -4138.06 -4506.1 -3388.25 -343.882 -4501.15
1395000 -3446.81 -5741.66 -3897.85 -4045.36 -1685.65 -3848.99
1396000 -2124.52 -8846.65 -4227.43 -2606.13 -5020.53 -4214.53
1397000 -1012.28 -11860.2 -4290.38 -1642.98 -7817.9 -4285.19
1398000 707.305 -16985.4 -4761.96 558.559 -12648.2 -4769.01
1399000 2737.27 -15843.3 -4481.52 2425.65 -11545.6 -4463.6
1400000 1469.03 -9907.13 -4779.56 1553.22 -5739.28 -4735.93
1401000 2568.08 -4828.47 -4828.47 2166.05 -798.954 -4761.39
1402000 3067.65 -5984.39 -5360.96 2593.89 -1655.63 -5368.41
1403000 4431.65 -5318.09 -5448.49 3992.36 -659.303 -5466.99
1404000 4220.81 -5611.61 -5158.33 4101.36 -596.862 -5162.74
1405000 3218.06 -8901.4 -4789.27 2949.03 -4517.33 -4795.05
1406000 2661.29 -13325.5 -5101.07 2110.08 -8755.49 -5080.21
1407000 569.641 -11162 -4370.42 324.078 -6602.02 -4354.44
1408000 444.839 -12173 -4618.15 515.283 -7914.54 -4612.89
1409000 -146.292 -13357.6 -4774.3 412.962 -8962.92 -4814.4
1410000 1938.37 -14834.9 -4807.45 2767.61 -10850.2 -4829.75
1411000 4737.98 -15066.3 -5047.74 5182.98 -11453.1 -5034.91
1412000 2924.05 -13382.6 -4923.84 3453.86 -9562.08 -4898.28
1413000 2866.2 -10604 -5275.79 2789.04 -6375.85 -5216.84
1414000 1931.42 -9967.22 -5112.17 1265.95 -5821.05 -5123.91
1415000 -1125.68 -9891.77 -4181.21 -2189.64 -5499.83 -4239.23
1416000 -2139.15 -9235.17 -3809.42 -3152.45 -4315.35 -3811.84
1417000 -1653.74 -9522.65 -3536.92 -2647.2 -4691.39 -3531.4
1418000 -7.0344 -5750.08 -3381.01 -642.022 -1543.98 -3365.26
1419000 -319.178 -5768.98 -3299.21 -1085.24 -1214.51 -3302.09
1420000 445.829 -4665.22 -3403.28 -392.807 -625.177 -3421.51
1421000 570.412 -6851.93 -2959.56 -175.033 -2572.26 -2988.47
1422000 3048.88 -7007.05 -3035.68 2164.12 -2594.95 -3064.47
1423000 3593.71 -6631.44 -3196.67 2835.95 -2444.29 -3186.11
1424000 2096.89 -2019.86 -2724.89 1823.29 1965.5 -2733.52
1425000 498.242 -1509.25 -2890.14 623.543 2714.62 -2858.01
1426000 3159.6 -3501.27 -3461.94 2950.43 528.881 -3473.86
1427000 3903.25 -5688.88 -3830.28 3548.35 -1413.98 -3778.72
1428000 3525.78 -7239.77 -3510.87 3382.85 -2713.12 -3512.76
1429000 3247.17 -7989.48 -3413.85 2921.69 -3416.26 -3407.69
1430000 1322.9 -4225.89 -3887.67 1112.65 -14.0272 -3899.01
1431000 1120.66 -2333.09 -3941.3 832.018 1717.19 -3930.36
1432000 1181.9 -2666.33 -4013.04 766.658 1316.85 -4029.93
1433000 1313.33 -2642.06 -3347.59 1031.31 1205.36 -3337.87
1434000 800.538 -1455.73 -3124.77 726.443 2584.16 -3121.87
1435000 14.9788 -3216.37 -3553.94 770.786 877.531 -3552.36
1436000 -1960.33 -5646.28 -3434.84 -1620.91 -1592.36 -3377.75
1437000 -1370.84 -2958.92 -2948.76 -1400.22 682.106 -2950.71
1438000 198.366 -2264.04 -2183.94 129.99 1490.19 -2114.23
1439000 44.6332 -6945.31 -1664.17 -112.77 -2473.66 -1677.97
1440000 2951.6 -6813.64 -1393.36 3016.62 -2206.71 -1433.9
1441000 1383.8 -7692.57 -819.456 1355.73 -3776.67 -835.393
1442000 -1712.47 -6128.37 -302.04 -1565.68 -2738.44 -274.087
1443000 -2522.86 -5143.71 268.256 -1851.75 -1636.83 251.23
1444000 -3238.87 -4696.29 -357.861 -2809.52 -751.155 -311.558
1445000 -3963.71 -1857.57 -869.514 -3385.42 2168.13 -870.614
1446000 1343.17 -717.772 -1516.3 1414.06 2700.6 -1498.19
1447000 2138.51 -385.805 -1371.99 2137.4 2896.4 -1344.54
1448000 3041.82 -2298.9 -965.918 3150.57 1659.94 -997.016
1449000 1744.5 -6404.68 -1121.56 1475.34 -2564.87 -1157.32
1450000 1689.77 -10770.8 -1483.07 1723.34 -6506.54 -1490.26
1451000 723.204 -10075.1 -1648.57 477.847 -5795.98 -1639.91
1452000 1398.65 -12359.3 -2043.75 1347.13 -8449.76 -2064.13
1453000 -205.043 -14323.7 -2546.76 178.968 -10697.7 -2570.91
1454000 -3013.66 -15561.6 -2646.56 -3066.98 -11616.1 -2667.68
1455000 -2323.3 -17281.2 -2651.01 -2662.69 -13348 -2685.37
1456000 292.495 -19417.2 -1544.28 -384.906 -15545.7 -1530.66
1457000 -401.04 -21680.1 -2038.45 -957.553 -17617.2 -2048.84
1458000 -1762.8 -20291 -2046.02 -2108.02 -16011.2 -2049.97
1459000 -2232.59 -17019.1 -1858.08 -2641.23 -12970.8 -1890.17
1460000 -3004.58 -15815.5 -2130.14 -2988.72 -11824.2 -2146.81
1461000 -2669.08 -13401.8 -1892.22 -2659.23 -9206.8 -1844.36
1462000 -3152.36 -9922.12 -1772.64 -2559.32 -5153.38 -1777.27
1463000 -4492.03 -7700.1 -1519.03 -4607.93 -2359.72 -1507.25
1464000 -4380.57 -6727.05 -1171.87 -4718.47 -1193.47 -1183.19
1465000 -4344.08 -4205.02 -1334.26 -5113.41 1146.78 -1371.52
1466000 -7383.64 -933.487 -1354.63 -8185.27 4205.43 -1361.1
1467000 -4891.6 -4609.44 -1564.75 -5734.25 564.224 -1586.46
1468000 -2566.88 -1164.28 -1768.49 -2885.61 3898.27 -1766.61
1469000 -1799.72 3611.46 -1462.24 -2329.6 8524.45 -1453.78
1470000 -1141.2 1771.42 -1530.74 -1699.11 6647.49 -1590.11
1471000 -4336.9 -1214.3 -1587.41 -4759.86 3199.1 -1560.05
1472000 -5505.32 -2694.81 -1294.06 -5885.87 1856.79 -1313.46
1473000 -3554.08 -4005.31 -1861.92 -4230.47 270.538 -1921.16
1474000 -1379.92 -5928.27 -2073.32 -1929.88 -1403.85 -2084.41
1475000 1468.41 -5215.48 -1726.05 1555.96 -795.126 -1701.92
1476000 1799.25 -7230.01 -1158.13 1215.89 -2878.5 -1148.87
1477000 -135.105 -6214.91 -1282.76 -1161.36 -1787.7 -1284.29
1478000 -2830.32 -6355.02 -1684.88 -3270.74 -1826.15 -1691.29
1479000 -3062.34 -4241.27 -1721.84 -3108.95 -579.765 -1719.66
1480000 -2025.01 -1984.81 -1675.13 -1984.92 2007.48 -1688.37
1481000 -1596.24 1450.51 -1687.74 -1827.54 5316.35 -1731.45
1482000 -811 321.517 -2583.71 -712.16 3797.92 -2595.02
1483000 653.011 1926.74 -2729.29 -12.5255 5069.29 -2720.07
1484000 1996.43 1629.12 -3306.97 1285.68 4971.7 -3300.56
1485000 3855.92 2253.23 -3585.01 3565.84 5492.56 -3619.6
1486000 4910.28 1967.05 -3785.56 4911.06 5709.91 -3737.32
1487000 3933.77 1263.79 -3895.3 4238.03 5149.37 -3876.33
1488000 770.829 2828.53 -3259.73 1413.63 7124.93 -3259.58
1489000 2192.16 1234.1 -3782.54 2521.53 5093.54 -3755.73
1490000 2590.72 -1847.64 -3793.83 2719.21 2180.21 -3798.54
1491000 995.099 -3054.49 -3806.62 1779.1 1532.42 -3821.3
1492000 1996.91 -1102.35 -3971.44 2948.8 3503.19 -4022.67
1493000 2060.66 571.579 -4206.43 2785.05 5093.9 -4218.84
1494000 4619.56 3920.1 -3152.68 4948.74 8041.19 -3163.49
1495000 5776.06 3967.86 -3121.12 6135.28 7549.2 -3092.6
1496000 5677.55 1802.17 -3689.47 6084.38 5909.87 -3692.32
1497000 8199.64 1392.79 -4297.73 8450.85 6183.9 -4259.95
1498000 10992 849.798 -4573.85 11031.9 5528.55 -4519.79
1499000 9302.23 -762.566 -4683.37 9537.21 3917.1 -4654.33
1500000 6937.42 -2837.08 -5067.43 7216.07 1670.5 -5035.24
1501000 7493.7 -5351.51 -5622.07 7555.35 -616.203 -5594.15
1502000 8622.5 -7610.06 -5135.57 8766.64 -3173.9 -5124.18
1503000 10960 -9158.52 -6029.07 11399.4 -5008.72 -6024.53
1504000 11345.6 -8514.91 -5800.64 11757.2 -4373.41 -5835.97
1505000 10230.3 -6957.93 -5688.76 10513.7 -2272.74 -5661.09
1506000 6161.88 -8164.53 -5862.76 6186.15 -3227.04 -5888.12
1507000 7103.52 -6319.55 -5848.26 6933.64 -1354.22 -5799.97
1508000 8543.72 -1309.21 -4912.44 8471.53 3108.64 -4868.64
1509000 12725.7 1120.19 -4478.71 12701.6 5050.84 -4493.03
1510000 12955.3 1839.74 -4928.9 13260 5799.38 -4934.82
1511000 11316.9 -418.711 -5680.61 12176.7 4080.76 -5714.17
1512000 11030.3 3541.94 -5569.32 11818.2 7919.67 -5579.93
1513000 10149.6 2573.81 -5541 11266.4 7169.08 -5472.15
1514000 8366.99 607.514 -4949.26 9083.62 5455.82 -4901.32
1515000 6067 46.8377 -4783.5 6323.6 4716.25 -4816.92
1516000 4651.37 111.509 -5267.33 4830.02 4729.65 -5246.04
1517000 3470.62 -1016.4 -5086.58 3330.07 3511.92 -5087.77
1518000 101.175 2055.5 -4887.73 102.549 6340.45 -4916.58
1519000 848.035 2032.77 -5496.78 357.405 6662.36 -5499.91
1520000 412.398 2981.22 -6098.81 -294.791 7570.89 -6107.27
1521000 -1144.06 2866.6 -5027.56 -1714.49 7516.56 -5048.56
1522000 706.88 4940.72 -5072.24 224.219 9286.28 -5105.05
1523000 -1398.63 3869.07 -4424.34 -1991.94 7873.07 -4435.92
1524000 -1071.83 1161.13 -4055.23 -1722.56 5269.4 -4073.7
1525000 -860.331 -2500.22 -4024.19 -1293.85 2076.39 -3977.85
1526000 -4100.98 -7228.73 -4151.32 -3945.33 -2189.89 -4131.84
1527000 -6199.35 -10559.3 -4036.99 -6233.07 -5435.53 -4002.82
1528000 -7817.23 -14881.9 -3928.01 -7571.8 -10066.2 -3970.57
1529000 -12623.2 -12964.8 -4000.62 -11695.8 -8602.88 -4006.69
1530000 -13402.7 -10790.8 -4063.95 -12985.5 -6659.46 -4101.28
1531000 -11118.9 -9003.39 -4055.16 -11076.2 -5122.17 -4043.3
1532000 -10538.6 -5895.03 -4211.93 -11058.1 -1783.65 -4159.47
1533000 -11215.8 -3005.33 -4333.46 -11867.5 1063.29 -4390.83
1534000 -11782.1 -1775.19 -3870.49 -12266.2 2057.42 -3824.36
